alt_haplotype_id,primary_contig_id,symbol,source
ENSG00000267841,ENSG00000102145,GATA1,ensembl_alt_contig
ENSG00000267843,ENSG00000101940,WDR13,ensembl_alt_contig
ENSG00000267845,ENSG00000262075,DKFZP434A062,ensembl_id_history_name
ENSG00000267854,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000267860,ENSG00000237859,EEF1A1P31,ensembl_alt_contig
ENSG00000267864,ENSG00000241476,SSX2,ensembl_alt_contig
ENSG00000267867,ENSG00000019144,PHLDB1,ensembl_alt_contig
ENSG00000267876,ENSG00000063515,GSC2,ensembl_alt_contig
ENSG00000267877,ENSG00000240370,RPL13P5,ensembl_alt_contig
ENSG00000267878,ENSG00000102096,PIM2,ensembl_alt_contig
ENSG00000267891,ENSG00000184388,PABPC1L2B,ensembl_alt_contig
ENSG00000267894,ENSG00000181315,ZNF322,ensembl_alt_contig
ENSG00000267897,ENSG00000201618,RNA5SP505,ensembl_alt_contig
ENSG00000267899,ENSG00000225769,CROCCP1,ensembl_alt_contig
ENSG00000267900,ENSG00000102021,LUZP4,ensembl_alt_contig
ENSG00000267902,ENSG00000219186,FTH1P19,ensembl_alt_contig
ENSG00000267910,ENSG00000118058,KMT2A,ensembl_alt_contig
ENSG00000267912,ENSG00000015285,WAS,ensembl_alt_contig
ENSG00000267915,ENSG00000067840,PDZD4,ensembl_alt_contig
ENSG00000267921,ENSG00000235598,RRM2P4,ensembl_alt_contig
ENSG00000267923,ENSG00000167613,LAIR1,ensembl_alt_contig
ENSG00000267928,ENSG00000229384,HMGB1P16,ensembl_alt_contig
ENSG00000267929,ENSG00000102100,SLC35A2,ensembl_alt_contig
ENSG00000267930,ENSG00000204652,RPS26P8,ensembl_alt_contig
ENSG00000267936,ENSG00000252583,MIR514B,ensembl_alt_contig
ENSG00000267946,ENSG00000185973,TMLHE,ensembl_alt_contig
ENSG00000267951,ENSG00000198910,L1CAM,ensembl_alt_contig
ENSG00000267953,ENSG00000216064,MIR891B,ensembl_alt_contig
ENSG00000267956,ENSG00000268272,VN1R78P,ensembl_alt_contig
ENSG00000267960,ENSG00000203989,RHOXF2B,ensembl_alt_contig
ENSG00000267966,ENSG00000184319,RPL23AP82,ensembl_alt_contig
ENSG00000267967,ENSG00000235539,MTND1P33,ensembl_alt_contig
ENSG00000267971,ENSG00000216098,MIR892B,ensembl_alt_contig
ENSG00000267972,ENSG00000274588,DGKK,ensembl_alt_contig
ENSG00000267974,ENSG00000235802,HCFC1-AS1,ensembl_alt_contig
ENSG00000267975,ENSG00000236813,BTF3P8,ensembl_alt_contig
ENSG00000267977,ENSG00000185825,BCAP31,ensembl_alt_contig
ENSG00000267983,ENSG00000068308,OTUD5,ensembl_alt_contig
ENSG00000267989,ENSG00000067829,IDH3G,ensembl_alt_contig
ENSG00000267993,ENSG00000013563,DNASE1L1,ensembl_alt_contig
ENSG00000267995,ENSG00000187754,SSX7,ensembl_alt_contig
ENSG00000267997,ENSG00000230216,HSPB1P2,ensembl_alt_contig
ENSG00000268004,ENSG00000213856,VDAC1P2,ensembl_alt_contig
ENSG00000268010,ENSG00000235254,TMEM185AP1,ensembl_alt_contig
ENSG00000268013,ENSG00000007350,TKTL1,ensembl_alt_contig
ENSG00000268014,ENSG00000235656,RPL36P18,ensembl_alt_contig
ENSG00000268016,ENSG00000216649,GAGE12E,ensembl_alt_contig
ENSG00000268017,ENSG00000229237,HMGN1P37,ensembl_alt_contig
ENSG00000268018,ENSG00000179222,MAGED1,ensembl_alt_contig
ENSG00000268019,ENSG00000213684,LDHBP2,ensembl_alt_contig
ENSG00000268021,ENSG00000118094,TREH,ensembl_alt_contig
ENSG00000268023,ENSG00000230823,CBX1P1,ensembl_alt_contig
ENSG00000268029,ENSG00000215029,TCP11X2,ensembl_alt_contig
ENSG00000268031,ENSG00000207708,MIR141,ensembl_alt_contig
ENSG00000268033,ENSG00000223309,RNU6-722P,ensembl_alt_contig
ENSG00000268057,ENSG00000207758,MIR532,ensembl_alt_contig
ENSG00000268060,ENSG00000120324,PCDHB10,ensembl_alt_contig
ENSG00000268064,ENSG00000104970,KIR3DX1,ensembl_alt_contig
ENSG00000268065,ENSG00000207501,RNVU1-14,ensembl_alt_contig
ENSG00000268071,ENSG00000275643,RBM22P6,ensembl_alt_contig
ENSG00000268084,ENSG00000203870,SMIM9,ensembl_alt_contig
ENSG00000268090,ENSG00000101951,PAGE4,ensembl_alt_contig
ENSG00000268094,ENSG00000244371,PFN1P8,ensembl_alt_contig
ENSG00000268096,ENSG00000224732,MAGEA7P,ensembl_alt_contig
ENSG00000268097,ENSG00000216171,MIR513C,ensembl_alt_contig
ENSG00000268102,ENSG00000207969,MIR507,ensembl_alt_contig
ENSG00000268103,ENSG00000102081,FMR1,ensembl_alt_contig
ENSG00000268106,ENSG00000207866,MIR514A2,ensembl_alt_contig
ENSG00000268109,ENSG00000165775,FUNDC2,ensembl_alt_contig
ENSG00000268110,ENSG00000110344,UBE4A,ensembl_alt_contig
ENSG00000268122,ENSG00000171116,HSFX1,ensembl_alt_contig
ENSG00000268123,ENSG00000111678,C12orf57,ensembl_alt_contig
ENSG00000268127,ENSG00000266828,RN7SL712P,ensembl_alt_contig
ENSG00000268128,ENSG00000207589,MIR508,ensembl_alt_contig
ENSG00000268131,ENSG00000222122,RNU6-648P,ensembl_alt_contig
ENSG00000268134,ENSG00000268350,FAM156A,ensembl_alt_contig
ENSG00000268135,ENSG00000010626,LRRC23,ensembl_alt_contig
ENSG00000268136,ENSG00000111665,CDCA3,ensembl_alt_contig
ENSG00000268137,ENSG00000221710,MIR1298,ensembl_alt_contig
ENSG00000268138,ENSG00000102312,PORCN,ensembl_alt_contig
ENSG00000268139,ENSG00000012211,PRICKLE3,ensembl_alt_contig
ENSG00000268142,ENSG00000102103,PQBP1,ensembl_alt_contig
ENSG00000268145,ENSG00000207405,SNORA64,ensembl_alt_contig
ENSG00000268150,ENSG00000265315,RN7SL199P,ensembl_alt_contig
ENSG00000268151,ENSG00000184867,ARMCX2,ensembl_alt_contig
ENSG00000268158,ENSG00000184083,FAM120C,ensembl_alt_contig
ENSG00000268159,ENSG00000184911,DMRTC1B,ensembl_alt_contig
ENSG00000268160,ENSG00000071889,FAM3A,ensembl_alt_contig
ENSG00000268176,ENSG00000166707,ZCCHC18,ensembl_alt_contig
ENSG00000268183,ENSG00000225293,ABCD1P4,ensembl_alt_contig
ENSG00000268185,ENSG00000227391,SALL1P1,ensembl_alt_contig
ENSG00000268188,ENSG00000072506,HSD17B10,ensembl_alt_contig
ENSG00000268190,ENSG00000111671,SPSB2,ensembl_alt_contig
ENSG00000268194,ENSG00000280409,LINC01101,ensembl_id_history_name
ENSG00000268195,ENSG00000111664,GNB3,ensembl_alt_contig
ENSG00000268196,ENSG00000221867,MAGEA3,ensembl_alt_contig
ENSG00000268213,ENSG00000198960,ARMCX6,ensembl_alt_contig
ENSG00000268214,ENSG00000189013,KIR2DL4,ensembl_alt_contig
ENSG00000268224,ENSG00000207868,MIR514A1,ensembl_alt_contig
ENSG00000268226,ENSG00000130826,DKC1,ensembl_alt_contig
ENSG00000268227,ENSG00000264933,RN7SL190P,ensembl_alt_contig
ENSG00000268229,ENSG00000131089,ARHGEF9,ensembl_alt_contig
ENSG00000268239,ENSG00000203926,SPANXA2,ensembl_alt_contig
ENSG00000268244,ENSG00000199422,VTRNA3-1P,ensembl_alt_contig
ENSG00000268245,ENSG00000213423,RBMX2P2,ensembl_alt_contig
ENSG00000268249,ENSG00000126953,TIMM8A,ensembl_alt_contig
ENSG00000268251,ENSG00000208012,MIRLET7F2,ensembl_alt_contig
ENSG00000268256,ENSG00000165583,SSX5,ensembl_alt_contig
ENSG00000268259,ENSG00000123576,ESX1,ensembl_alt_contig
ENSG00000268260,ENSG00000171489,SPACA5,ensembl_alt_contig
ENSG00000268261,ENSG00000206948,SNORA36A,ensembl_alt_contig
ENSG00000268263,ENSG00000201517,RNU6-707P,ensembl_alt_contig
ENSG00000268264,ENSG00000147082,CCNB3,ensembl_alt_contig
ENSG00000268269,ENSG00000184205,TSPYL2,ensembl_alt_contig
ENSG00000268273,ENSG00000189369,GSPT2,ensembl_alt_contig
ENSG00000268281,ENSG00000102030,NAA10,ensembl_alt_contig
ENSG00000268283,ENSG00000212014,MIR509-3,ensembl_alt_contig
ENSG00000268304,ENSG00000222810,RNU2-68P,ensembl_alt_contig
ENSG00000268312,ENSG00000172943,PHF8,ensembl_alt_contig
ENSG00000268323,ENSG00000236337,FMR1-IT1,ensembl_alt_contig
ENSG00000268329,ENSG00000140854,KATNB1,ensembl_alt_contig
ENSG00000268337,ENSG00000267978,MAGEA9B,ensembl_alt_contig
ENSG00000268349,ENSG00000101883,RHOXF1,ensembl_alt_contig
ENSG00000268353,ENSG00000102003,SYP,ensembl_alt_contig
ENSG00000268359,ENSG00000155961,RAB39B,ensembl_alt_contig
ENSG00000268368,ENSG00000158164,TMSB15A,ensembl_alt_contig
ENSG00000268369,ENSG00000221705,SNORA11E,ensembl_alt_contig
ENSG00000268372,ENSG00000124313,IQSEC2,ensembl_alt_contig
ENSG00000268374,ENSG00000268117,VN1R84P,ensembl_alt_contig
ENSG00000268377,ENSG00000204071,TCEAL6,ensembl_alt_contig
ENSG00000268382,ENSG00000237341,SYP-AS1,ensembl_alt_contig
ENSG00000268384,ENSG00000177854,TMEM187,ensembl_alt_contig
ENSG00000268385,ENSG00000200906,RNU6-854P,ensembl_alt_contig
ENSG00000268386,ENSG00000269885,VN1R79P,ensembl_alt_contig
ENSG00000268389,ENSG00000234558,API5P1,ensembl_alt_contig
ENSG00000268393,ENSG00000171478,SPACA5B,ensembl_alt_contig
ENSG00000268394,ENSG00000147155,EBP,ensembl_alt_contig
ENSG00000268405,ENSG00000252377,RNU6-504P,ensembl_alt_contig
ENSG00000268409,ENSG00000265170,RN7SL667P,ensembl_alt_contig
ENSG00000268417,ENSG00000130224,LRCH2,ensembl_alt_contig
ENSG00000268422,ENSG00000156009,MAGEA8,ensembl_alt_contig
ENSG00000268426,ENSG00000187682,ERAS,ensembl_alt_contig
ENSG00000268429,ENSG00000272636,DOC2B,ensembl_alt_contig
ENSG00000268430,ENSG00000162105,SHANK2,ensembl_alt_contig
ENSG00000268431,ENSG00000130962,PRRG1,ensembl_alt_contig
ENSG00000268437,ENSG00000174678,FAM47DP,ensembl_alt_contig
ENSG00000268439,ENSG00000126749,EMG1,ensembl_id_history_name
ENSG00000268440,ENSG00000155959,VBP1,ensembl_alt_contig
ENSG00000268443,ENSG00000231729,ARHGEF9-IT1,ensembl_alt_contig
ENSG00000268444,ENSG00000184343,SRPK3,ensembl_alt_contig
ENSG00000268450,ENSG00000222321,MIR1912,ensembl_alt_contig
ENSG00000268454,ENSG00000201594,RNA5SP517,ensembl_alt_contig
ENSG00000268456,ENSG00000123496,IL13RA2,ensembl_alt_contig
ENSG00000268462,ENSG00000111667,USP5,ensembl_alt_contig
ENSG00000268470,ENSG00000267432,DNAH17-AS1,ensembl_id_history_name
ENSG00000268476,ENSG00000184194,GPR173,ensembl_alt_contig
ENSG00000268481,ENSG00000181977,PYY3,ensembl_alt_contig
ENSG00000268487,ENSG00000231725,VN1R110P,ensembl_alt_contig
ENSG00000268489,ENSG00000102317,RBM3,ensembl_alt_contig
ENSG00000268490,ENSG00000189252,SPANXN3,ensembl_alt_contig
ENSG00000268497,ENSG00000228275,ARMCX3-AS1,ensembl_alt_contig
ENSG00000268498,ENSG00000147099,HDAC8,ensembl_alt_contig
ENSG00000268501,ENSG00000101997,CCDC22,ensembl_alt_contig
ENSG00000268511,ENSG00000234228,NCLP2,ensembl_alt_contig
ENSG00000268512,ENSG00000147400,CETN2,ensembl_alt_contig
ENSG00000268522,ENSG00000207641,MIR510,ensembl_alt_contig
ENSG00000268524,ENSG00000236737,GAGE12B,ensembl_alt_contig
ENSG00000268526,ENSG00000213924,HNRNPH1P2,ensembl_alt_contig
ENSG00000268546,ENSG00000126752,SSX1,ensembl_alt_contig
ENSG00000268548,ENSG00000111669,TPI1,ensembl_alt_contig
ENSG00000268557,ENSG00000102119,EMD,ensembl_alt_contig
ENSG00000268561,ENSG00000208000,MIR509-1,ensembl_alt_contig
ENSG00000268563,ENSG00000169057,MECP2,ensembl_alt_contig
ENSG00000268569,ENSG00000100084,HIRA,ensembl_alt_contig
ENSG00000268570,ENSG00000123575,FAM199X,ensembl_alt_contig
ENSG00000268574,ENSG00000186288,PABPC1L2A,ensembl_alt_contig
ENSG00000268579,ENSG00000067177,PHKA1,ensembl_alt_contig
ENSG00000268591,ENSG00000198753,PLXNB3,ensembl_alt_contig
ENSG00000268594,ENSG00000207713,MIR200C,ensembl_alt_contig
ENSG00000268596,ENSG00000208015,MIR362,ensembl_alt_contig
ENSG00000268599,ENSG00000207185,RNU6-1157P,ensembl_alt_contig
ENSG00000268604,ENSG00000126903,SLC10A3,ensembl_alt_contig
ENSG00000268607,ENSG00000224773,HSPA8P7,ensembl_alt_contig
ENSG00000268608,ENSG00000176289,IDSP1,ensembl_alt_contig
ENSG00000268610,ENSG00000252856,RNA5SP503,ensembl_alt_contig
ENSG00000268612,ENSG00000146109,ABT1,ensembl_alt_contig
ENSG00000268625,ENSG00000188459,WASF4P,ensembl_alt_contig
ENSG00000268638,ENSG00000233471,KRT18P62,ensembl_alt_contig
ENSG00000268642,ENSG00000126945,HNRNPH2,ensembl_alt_contig
ENSG00000268644,ENSG00000198883,PNMA5,ensembl_alt_contig
ENSG00000268646,ENSG00000102109,PCSK1N,ensembl_alt_contig
ENSG00000268661,ENSG00000199001,MIR448,ensembl_alt_contig
ENSG00000268664,ENSG00000207462,RNU6-376P,ensembl_alt_contig
ENSG00000268666,ENSG00000207725,MIR222,ensembl_alt_contig
ENSG00000268667,ENSG00000158427,TMSB15B,ensembl_alt_contig
ENSG00000268668,ENSG00000158352,SHROOM4,ensembl_alt_contig
ENSG00000268671,ENSG00000213397,HAUS7,ensembl_alt_contig
ENSG00000268675,ENSG00000068394,GPKOW,ensembl_alt_contig
ENSG00000268676,ENSG00000221081,MIR320D2,ensembl_alt_contig
ENSG00000268682,ENSG00000187243,MAGED4B,ensembl_alt_contig
ENSG00000268684,ENSG00000235699,CXorf51B,ensembl_alt_contig
ENSG00000268690,ENSG00000203879,GDI1,ensembl_alt_contig
ENSG00000268691,ENSG00000182195,LDOC1,ensembl_alt_contig
ENSG00000268693,ENSG00000181031,RPH3AL,ensembl_alt_contig
ENSG00000268694,ENSG00000229829,DUTP4,ensembl_alt_contig
ENSG00000268695,ENSG00000169551,CT55,ensembl_alt_contig
ENSG00000268699,ENSG00000160219,GAB3,ensembl_alt_contig
ENSG00000268700,ENSG00000214827,MTCP1,ensembl_alt_contig
ENSG00000268709,ENSG00000185247,MAGEA11,ensembl_alt_contig
ENSG00000268712,ENSG00000171433,GLOD5,ensembl_alt_contig
ENSG00000268714,ENSG00000268223,ARL14EPL,ensembl_id_history_name
ENSG00000268715,ENSG00000236080,YAP1P2,ensembl_alt_contig
ENSG00000268722,ENSG00000196440,ARMCX4,ensembl_alt_contig
ENSG00000268727,ENSG00000227881,ASS1P5,ensembl_alt_contig
ENSG00000268733,ENSG00000107130,NCS1,ensembl_alt_contig
ENSG00000268737,ENSG00000185985,SLITRK2,ensembl_alt_contig
ENSG00000268740,ENSG00000101945,SUV39H1,ensembl_alt_contig
ENSG00000268749,ENSG00000207871,MIR513B,ensembl_alt_contig
ENSG00000268755,ENSG00000233661,SPIN4-AS1,ensembl_alt_contig
ENSG00000268757,ENSG00000101986,ABCD1,ensembl_alt_contig
ENSG00000268760,ENSG00000125355,TMEM255A,ensembl_alt_contig
ENSG00000268762,ENSG00000186767,SPIN4,ensembl_alt_contig
ENSG00000268765,ENSG00000165168,CYBB,ensembl_alt_contig
ENSG00000268767,ENSG00000102024,PLS3,ensembl_alt_contig
ENSG00000268768,ENSG00000172534,HCFC1,ensembl_alt_contig
ENSG00000268771,ENSG00000220125,MRPL32P1,ensembl_alt_contig
ENSG00000268774,ENSG00000224440,CXorf51A,ensembl_alt_contig
ENSG00000268779,ENSG00000010610,CD4,ensembl_alt_contig
ENSG00000268787,ENSG00000201341,RNU6-421P,ensembl_alt_contig
ENSG00000268792,ENSG00000204363,SPANXN5,ensembl_alt_contig
ENSG00000268796,ENSG00000226547,SSU72P1,ensembl_alt_contig
ENSG00000268806,ENSG00000234566,RPL7AP71,ensembl_alt_contig
ENSG00000268807,ENSG00000219930,GAPDHP67,ensembl_alt_contig
ENSG00000268811,ENSG00000236423,LINC01134,ensembl_alt_contig
ENSG00000268815,ENSG00000102393,GLA,ensembl_alt_contig
ENSG00000268817,ENSG00000268066,FMR1-AS1,ensembl_alt_contig
ENSG00000268820,ENSG00000183911,RPL21P132,ensembl_alt_contig
ENSG00000268827,ENSG00000176988,FMR1NB,ensembl_alt_contig
ENSG00000268829,ENSG00000111684,LPCAT3,ensembl_alt_contig
ENSG00000268832,ENSG00000102076,OPN1LW,ensembl_alt_contig
ENSG00000268837,ENSG00000226627,SHANK2-AS1,ensembl_alt_contig
ENSG00000268840,ENSG00000206936,RNU4-52P,ensembl_alt_contig
ENSG00000268853,ENSG00000196468,FGF16,ensembl_alt_contig
ENSG00000268862,ENSG00000130827,PLXNA3,ensembl_alt_contig
ENSG00000268872,ENSG00000111676,ATN1,ensembl_alt_contig
ENSG00000268874,ENSG00000206693,SNORA56,ensembl_alt_contig
ENSG00000268876,ENSG00000089820,ARHGAP4,ensembl_alt_contig
ENSG00000268890,ENSG00000207168,SNORA15,ensembl_alt_contig
ENSG00000268897,ENSG00000010671,BTK,ensembl_alt_contig
ENSG00000268914,ENSG00000215054,HNRNPCP10,ensembl_alt_contig
ENSG00000268915,ENSG00000207731,MIR506,ensembl_alt_contig
ENSG00000268919,ENSG00000131721,RHOXF2,ensembl_alt_contig
ENSG00000268920,ENSG00000198930,CSAG1,ensembl_alt_contig
ENSG00000268928,ENSG00000100075,SLC25A1,ensembl_alt_contig
ENSG00000268934,ENSG00000223395,RBM22P7,ensembl_alt_contig
ENSG00000268943,ENSG00000155962,CLIC2,ensembl_alt_contig
ENSG00000268944,ENSG00000184216,IRAK1,ensembl_alt_contig
ENSG00000268946,ENSG00000085224,ATRX,ensembl_alt_contig
ENSG00000268954,ENSG00000111679,PTPN6,ensembl_alt_contig
ENSG00000268961,ENSG00000223516,AFF2-IT1,ensembl_alt_contig
ENSG00000268963,ENSG00000147403,RPL10,ensembl_alt_contig
ENSG00000268972,ENSG00000221676,RNU6ATAC,ensembl_alt_contig
ENSG00000268980,ENSG00000086758,HUWE1,ensembl_alt_contig
ENSG00000268982,ENSG00000130821,SLC6A8,ensembl_alt_contig
ENSG00000268999,ENSG00000234825,XRCC6P2,ensembl_alt_contig
ENSG00000269002,ENSG00000049768,FOXP3,ensembl_alt_contig
ENSG00000269003,ENSG00000122824,NUDT10,ensembl_alt_contig
ENSG00000269007,ENSG00000196976,LAGE3,ensembl_alt_contig
ENSG00000269010,ENSG00000204019,CT83,ensembl_alt_contig
ENSG00000269016,ENSG00000189064,GAGE2A,ensembl_alt_contig
ENSG00000269023,ENSG00000208839,SNORA35,ensembl_alt_contig
ENSG00000269030,ENSG00000215274,GAGE10,ensembl_alt_contig
ENSG00000269031,ENSG00000171100,MTM1,ensembl_alt_contig
ENSG00000269033,ENSG00000207970,MIR660,ensembl_alt_contig
ENSG00000269034,ENSG00000102007,PLP2,ensembl_alt_contig
ENSG00000269036,ENSG00000198689,SLC9A6,ensembl_alt_contig
ENSG00000269041,ENSG00000010404,IDS,ensembl_alt_contig
ENSG00000269045,ENSG00000201912,RN7SKP189,ensembl_alt_contig
ENSG00000269052,ENSG00000171402,XAGE3,ensembl_alt_contig
ENSG00000269056,ENSG00000102390,PBDC1,ensembl_alt_contig
ENSG00000269057,ENSG00000102001,CACNA1F,ensembl_alt_contig
ENSG00000269063,ENSG00000198021,SPANXA1,ensembl_alt_contig
ENSG00000269075,ENSG00000147246,HTR2C,ensembl_alt_contig
ENSG00000269079,ENSG00000215021,PHB2,ensembl_alt_contig
ENSG00000269081,ENSG00000268606,MAGEA2,ensembl_alt_contig
ENSG00000269083,ENSG00000131174,COX7B,ensembl_alt_contig
ENSG00000269087,ENSG00000160211,G6PD,ensembl_alt_contig
ENSG00000269098,ENSG00000251707,RNU7-37P,ensembl_alt_contig
ENSG00000269101,ENSG00000094631,HDAC6,ensembl_alt_contig
ENSG00000269114,ENSG00000197172,MAGEA6,ensembl_alt_contig
ENSG00000269115,ENSG00000172425,TTC36,ensembl_alt_contig
ENSG00000269122,ENSG00000165584,SSX3,ensembl_alt_contig
ENSG00000269123,ENSG00000224401,RPL7P57,ensembl_alt_contig
ENSG00000269133,ENSG00000166160,OPN1MW2,ensembl_alt_contig
ENSG00000269135,ENSG00000226784,PGAM4,ensembl_alt_contig
ENSG00000269142,ENSG00000176970,RPL7L1P11,ensembl_alt_contig
ENSG00000269143,ENSG00000207104,RNU6-434P,ensembl_alt_contig
ENSG00000269149,ENSG00000224659,GAGE12J,ensembl_alt_contig
ENSG00000269152,ENSG00000207367,RNU6-29P,ensembl_alt_contig
ENSG00000269158,ENSG00000179542,SLITRK4,ensembl_alt_contig
ENSG00000269162,ENSG00000186376,ZNF75D,ensembl_alt_contig
ENSG00000269168,ENSG00000182492,BGN,ensembl_alt_contig
ENSG00000269173,ENSG00000102401,ARMCX3,ensembl_alt_contig
ENSG00000269180,ENSG00000140859,KIFC3,ensembl_alt_contig
ENSG00000269183,ENSG00000231371,AKR1B1P8,ensembl_alt_contig
ENSG00000269187,ENSG00000268651,CTAG1A,ensembl_alt_contig
ENSG00000269195,ENSG00000207867,MIR514A3,ensembl_alt_contig
ENSG00000269198,ENSG00000102032,RENBP,ensembl_alt_contig
ENSG00000269203,ENSG00000196368,NUDT11,ensembl_alt_contig
ENSG00000269204,ENSG00000201826,RNU6-867P,ensembl_alt_contig
ENSG00000269207,ENSG00000284286,MIR718,ensembl_alt_contig
ENSG00000269211,ENSG00000171671,SHANK2-AS3,ensembl_alt_contig
ENSG00000269213,ENSG00000222715,MIR1911,ensembl_alt_contig
ENSG00000269214,ENSG00000206833,RNU6-20P,ensembl_alt_contig
ENSG00000269216,ENSG00000070371,CLTCL1,ensembl_alt_contig
ENSG00000269224,ENSG00000216056,MIR891A,ensembl_alt_contig
ENSG00000269229,ENSG00000202024,RNU6-934P,ensembl_alt_contig
ENSG00000269230,ENSG00000198173,FAM47C,ensembl_alt_contig
ENSG00000269231,ENSG00000169446,MMGT1,ensembl_alt_contig
ENSG00000269240,ENSG00000171365,CLCN5,ensembl_alt_contig
ENSG00000269241,ENSG00000216075,MIR890,ensembl_alt_contig
ENSG00000269245,ENSG00000201271,RNU1-112P,ensembl_alt_contig
ENSG00000269249,ENSG00000171405,XAGE5,ensembl_alt_contig
ENSG00000269250,ENSG00000212013,MIR509-2,ensembl_alt_contig
ENSG00000269252,ENSG00000222608,RNA5SP504,ensembl_alt_contig
ENSG00000269257,ENSG00000187325,TAF9B,ensembl_alt_contig
ENSG00000269258,ENSG00000207291,RNU6-30P,ensembl_alt_contig
ENSG00000269260,ENSG00000201440,RNA5SP515,ensembl_alt_contig
ENSG00000269261,ENSG00000185010,F8,ensembl_alt_contig
ENSG00000269265,ENSG00000158423,RIBC1,ensembl_alt_contig
ENSG00000269269,ENSG00000238923,RNU7-1,ensembl_alt_contig
ENSG00000269277,ENSG00000175470,PPP2R2D,ensembl_alt_contig
ENSG00000269278,ENSG00000118096,IFT46,ensembl_alt_contig
ENSG00000269285,ENSG00000147081,AKAP4,ensembl_alt_contig
ENSG00000269299,ENSG00000226064,PGBD4P6,ensembl_alt_contig
ENSG00000269301,ENSG00000242259,C22orf39,ensembl_alt_contig
ENSG00000269309,ENSG00000198573,SPANXC,ensembl_alt_contig
ENSG00000269310,ENSG00000239057,MIR500B,ensembl_alt_contig
ENSG00000269315,ENSG00000241343,RPL36A,ensembl_alt_contig
ENSG00000269317,ENSG00000207870,MIR221,ensembl_alt_contig
ENSG00000269319,ENSG00000149582,TMEM25,ensembl_alt_contig
ENSG00000269324,ENSG00000148357,HMCN2,ensembl_alt_contig
ENSG00000269325,ENSG00000263744,MIR3664,ensembl_alt_contig
ENSG00000269326,ENSG00000130830,MPP1,ensembl_alt_contig
ENSG00000269327,ENSG00000173275,ZNF449,ensembl_alt_contig
ENSG00000269328,ENSG00000237793,RPL18AP16,ensembl_alt_contig
ENSG00000269329,ENSG00000196924,FLNA,ensembl_alt_contig
ENSG00000269334,ENSG00000147118,ZNF182,ensembl_alt_contig
ENSG00000269336,ENSG00000147383,NSDHL,ensembl_alt_contig
ENSG00000269341,ENSG00000212584,RNU6-587P,ensembl_alt_contig
ENSG00000269342,ENSG00000183479,TREX2,ensembl_alt_contig
ENSG00000269346,ENSG00000223592,FNDC3CP,ensembl_alt_contig
ENSG00000269348,ENSG00000233810,MOB1AP2,ensembl_alt_contig
ENSG00000269362,ENSG00000232951,IPO7P1,ensembl_alt_contig
ENSG00000269368,ENSG00000208839,SNORA35,ensembl_alt_contig
ENSG00000269370,ENSG00000271886,MIR98,ensembl_alt_contig
ENSG00000269380,ENSG00000047597,XK,ensembl_alt_contig
ENSG00000269382,ENSG00000095139,ARCN1,ensembl_alt_contig
ENSG00000269384,ENSG00000072501,SMC1A,ensembl_alt_contig
ENSG00000269395,ENSG00000165240,ATP7A,ensembl_alt_contig
ENSG00000269411,ENSG00000029993,HMGB3,ensembl_alt_contig
ENSG00000269436,ENSG00000203923,SPANXN1,ensembl_alt_contig
ENSG00000269438,ENSG00000147082,CCNB3,ensembl_alt_contig
ENSG00000269447,ENSG00000226388,ELL2P4,ensembl_alt_contig
ENSG00000269452,ENSG00000213401,MAGEA12,ensembl_alt_contig
ENSG00000269453,ENSG00000233921,RPS15AP40,ensembl_alt_contig
ENSG00000269454,ENSG00000206723,RNU6-1056P,ensembl_alt_contig
ENSG00000269461,ENSG00000224664,RPL36AP53,ensembl_alt_contig
ENSG00000269462,ENSG00000235262,KDM5C-IT1,ensembl_alt_contig
ENSG00000269470,ENSG00000265033,RN7SL262P,ensembl_alt_contig
ENSG00000269477,ENSG00000202051,RNU6-382P,ensembl_alt_contig
ENSG00000269478,ENSG00000102181,CD99L2,ensembl_alt_contig
ENSG00000269479,ENSG00000130385,BMP15,ensembl_alt_contig
ENSG00000269492,ENSG00000224533,TMLHE-AS1,ensembl_alt_contig
ENSG00000269497,ENSG00000216005,MIR888,ensembl_alt_contig
ENSG00000269499,ENSG00000068354,TBC1D25,ensembl_alt_contig
ENSG00000269500,ENSG00000237757,EEF1A1P30,ensembl_alt_contig
ENSG00000269503,ENSG00000184515,BEX5,ensembl_alt_contig
ENSG00000269508,ENSG00000240327,RN7SL93P,ensembl_alt_contig
ENSG00000269511,ENSG00000196632,WNK3,ensembl_alt_contig
ENSG00000269512,ENSG00000189108,IL1RAPL2,ensembl_alt_contig
ENSG00000269520,ENSG00000180879,SSR4,ensembl_alt_contig
ENSG00000269523,ENSG00000189420,ZFP92,ensembl_alt_contig
ENSG00000269527,ENSG00000232562,TPMTP3,ensembl_alt_contig
ENSG00000269528,ENSG00000111674,ENO2,ensembl_alt_contig
ENSG00000269532,ENSG00000207984,MIR513A2,ensembl_alt_contig
ENSG00000269562,ENSG00000080845,DLGAP4,ensembl_alt_contig
ENSG00000269568,ENSG00000207768,MIR188,ensembl_alt_contig
ENSG00000269571,ENSG00000186350,RXRA,ensembl_alt_contig
ENSG00000269572,ENSG00000175718,RBMXL3,ensembl_alt_contig
ENSG00000269582,ENSG00000207033,RNU6-154P,ensembl_alt_contig
ENSG00000269587,ENSG00000017483,SLC38A5,ensembl_alt_contig
